t_s,current_A_mean,current_A_max,vbus_V_min
2976,0.00003216,0.001385,6.3045
2977,0.00003431,0.001431,6.3045
2978,0.00003130,0.001097,6.3031
2979,0.00003920,0.000237,6.3055
2980,0.00003149,0.000909,6.3033
2981,0.00002764,0.000905,6.3043
2982,0.00003547,0.001687,6.3037
2983,0.00002120,0.000811,6.3043
2984,0.00003959,0.001483,6.3037
2985,0.00003473,0.001571,6.3045
2986,0.00002887,0.001071,6.3035
2987,0.00002819,0.000879,6.3035
2988,0.00002542,0.001343,6.3039
2989,0.00002747,0.000833,6.3043
2990,0.00003399,0.000999,6.3033
2991,0.00004190,0.001579,6.3047
2992,0.00002324,0.000921,6.3049
2993,0.00003671,0.000953,6.3053
2994,0.00003303,0.001197,6.3045
2995,0.00003850,0.001133,6.3041
2996,0.00004537,0.001535,6.3039
2997,0.00003152,0.000925,6.3043
2998,0.00003006,0.001337,6.3047
2999,0.00003157,0.001311,6.3051
3000,0.00003480,0.001891,6.3035
3001,0.00003535,0.001447,6.3053
3002,0.00002539,0.000911,6.3035
3003,0.00003414,0.001879,6.3063
3004,0.00002634,0.000937,6.3041
3005,0.00003922,0.001379,6.3061
3006,0.00003601,0.001573,6.3059
3007,0.00003213,0.001181,6.3033
3008,0.00004046,0.001515,6.3053
3009,0.00002623,0.001535,6.3055
3010,0.00002797,0.001087,6.3049
3011,0.00001692,0.000885,6.3039
3012,0.00002445,0.001463,6.3064
3013,0.00003964,0.000665,6.3033
3014,0.00003253,0.001285,6.3055
3015,0.00003707,0.000963,6.3043
3016,0.00003307,0.000905,6.3055
3017,0.00001809,0.000989,6.3051
3018,0.00003293,0.001123,6.3061
3019,0.00004949,0.001071,6.3031
3020,0.00002553,0.000879,6.3039
3021,0.00004028,0.001365,6.3053
3022,0.00002915,0.001405,6.3064
3023,0.00002539,0.000925,6.3055
3024,0.00002767,0.001469,6.3051
3025,0.00003339,0.001135,6.3061
3026,0.00002303,0.000571,6.3047
3027,0.00003330,0.001733,6.3068
3028,0.00002902,0.001139,6.3051
3029,0.00003426,0.001149,6.3061
3030,0.00004814,0.001363,6.3070
3031,0.00004234,0.000823,6.3045
3032,0.00003149,0.000873,6.3043
3033,0.00004214,0.001437,6.3057
3034,0.00002088,0.001187,6.3053
3035,0.00002966,0.000697,6.3055
3036,0.00003167,0.001749,6.3059
3037,0.00002397,0.000947,6.3053
3038,0.00003639,0.001395,6.3076
3039,0.00003455,0.001441,6.3043
3040,0.00003740,0.001375,6.3053
3041,0.00001529,0.000753,6.3047
3042,0.00002624,0.001477,6.3063
3043,0.00002636,0.001755,6.3064
3044,0.00003325,0.001385,6.3063
3045,0.00002961,0.001255,6.3072
3046,0.00003673,0.001415,6.3055
3047,0.00003243,0.001123,6.3061
3048,0.00003204,0.001499,6.3061
3049,0.00003512,0.001191,6.3059
3050,0.00003739,0.001087,6.3047
3051,0.00002645,0.001609,6.3055
3052,0.00003110,0.001145,6.3053
3053,0.00003282,0.000791,6.3051
3054,0.00002646,0.000859,6.3055
3055,0.00003273,0.001071,6.3049
3056,0.00003283,0.001417,6.3039
3057,0.00003051,0.001015,6.3051
3058,0.00002604,0.001023,6.3045
3059,0.00002971,0.001193,6.3064
3060,0.00002942,0.001157,6.3063
3061,0.00004708,0.001463,6.3068
3062,0.00003895,0.001311,6.3049
3063,0.00003934,0.001139,6.3055
3064,0.00004564,0.001485,6.3070
3065,0.00003592,0.002259,6.3064
3066,0.00003853,0.001401,6.3061
3067,0.00003473,0.001427,6.3068
3068,0.00002559,0.000645,6.3049
3069,0.00003676,0.001343,6.3051
3070,0.00003591,0.001093,6.3051
3071,0.00003606,0.001099,6.3070
3072,0.00003053,0.001107,6.3074
3073,0.00003513,0.001291,6.3064
3074,0.00002353,0.001381,6.3070
3075,0.00002888,0.001187,6.3059
3076,0.00003576,0.001869,6.3068
3077,0.00003063,0.001057,6.3070
3078,0.00002629,0.001271,6.3057
3079,0.00003508,0.001155,6.3066
3080,0.00002168,0.001207,6.3068
3081,0.00002871,0.001207,6.3059
3082,0.00004016,0.001307,6.3066
3083,0.00003154,0.001149,6.3057
3084,0.00003910,0.001405,6.3076
3085,0.00004179,0.001311,6.3061
3086,0.00002856,0.001015,6.3055
3087,0.00002997,0.001477,6.3070
3088,0.00003611,0.001369,6.3068
3089,0.00003371,0.001369,6.3068
3090,0.00001984,0.000765,6.3057
3091,0.00002460,0.000781,6.3055
3092,0.00002808,0.001281,6.3063
3093,0.00003203,0.001093,6.3057
3094,0.00003394,0.001077,6.3059
3095,0.00003893,0.001515,6.3064
3096,0.00002591,0.001145,6.3045
3097,0.00003029,0.001211,6.3057
3098,0.00003475,0.000853,6.3059
3099,0.00002283,0.000973,6.3064
3100,0.00002925,0.000817,6.3057
3101,0.00002836,0.001613,6.3059
3102,0.00002572,0.001275,6.3059
3103,0.00002167,0.000879,6.3049
3104,0.00002724,0.001297,6.3053
3105,0.00003382,0.001311,6.3063
3106,0.00003757,0.001573,6.3074
3107,0.00004039,0.001343,6.3076
3108,0.00002732,0.001081,6.3057
3109,0.00003762,0.001609,6.3068
3110,0.00003803,0.000983,6.3063
3111,0.00003110,0.001197,6.3063
3112,0.00003150,0.000911,6.3064
3113,0.00001979,0.001417,6.3084
3114,0.00004118,0.001661,6.3063
3115,0.00003953,0.000993,6.3066
3116,0.00002549,0.000941,6.3057
3117,0.00003429,0.001655,6.3064
3118,0.00003685,0.000993,6.3051
3119,0.00003011,0.001119,6.3057
3120,0.00003908,0.001677,6.3070
3121,0.00003495,0.001187,6.3059
3122,0.00003665,0.001547,6.3068
3123,0.00004429,0.001541,6.3082
3124,0.00003060,0.001041,6.3068
3125,0.00001144,0.000807,6.3051
3126,0.00003476,0.001609,6.3070
3127,0.00002329,0.001021,6.3061
3128,0.00002216,0.000947,6.3063
3129,0.00002902,0.001187,6.3074
3130,0.00003626,0.001467,6.3072
3131,0.00003322,0.001301,6.3076
3132,0.00003174,0.001365,6.3059
3133,0.00003185,0.001009,6.3053
3134,0.00002952,0.001333,6.3074
3135,0.00003497,0.001369,6.3070
3136,0.00003009,0.001151,6.3068
3137,0.00004223,0.001535,6.3063
3138,0.00003641,0.001577,6.3066
3139,0.00003486,0.001151,6.3068
3140,0.00003157,0.001249,6.3057
3141,0.00002584,0.001071,6.3064
3142,0.00003357,0.001197,6.3074
3143,0.00003102,0.001233,6.3064
3144,0.00003039,0.001321,6.3053
3145,0.00003907,0.001093,6.3061
3146,0.00001135,0.000875,6.3064
3147,0.00002579,0.001139,6.3057
3148,0.00003129,0.000967,6.3047
3149,0.00002297,0.001057,6.3068
3150,0.00002623,0.000817,6.3053
3151,0.00002537,0.001791,6.3080
3152,0.00003498,0.001645,6.3066
3153,0.00003552,0.001191,6.3070
3154,0.00002740,0.001441,6.3068
3155,0.00003618,0.001495,6.3066
3156,0.00003172,0.001317,6.3068
3157,0.00002695,0.001045,6.3063
3158,0.00004636,0.001463,6.3072
3159,0.00003115,0.000853,6.3064
3160,0.00002971,0.001369,6.3064
3161,0.00002055,0.001015,6.3064
3162,0.00002428,0.001161,6.3076
3163,0.00003300,0.001073,6.3072
3164,0.00003409,0.001639,6.3068
3165,0.00003177,0.001609,6.3064
3166,0.00002961,0.000707,6.3061
3167,0.00003391,0.001459,6.3084
3168,0.00003320,0.000953,6.3068
3169,0.00003554,0.001629,6.3080
3170,0.00003784,0.001749,6.3084
3171,0.00002940,0.001493,6.3082
3172,0.00003364,0.001149,6.3088
3173,0.00003616,0.001061,6.3066
3174,0.00002779,0.001193,6.3066
3175,0.00002659,0.001139,6.3059
3176,0.00003860,0.001769,6.3078
3177,0.00002552,0.001489,6.3082
3178,0.00003473,0.001615,6.3074
3179,0.00003234,0.001155,6.3061
3180,0.00002950,0.001219,6.3070
3181,0.00003032,0.001077,6.3074
3182,0.00002930,0.000899,6.3064
3183,0.00003702,0.001041,6.3055
3184,0.00002524,0.000327,6.3053
3185,0.00002408,0.000723,6.3092
3186,0.00003337,0.001067,6.3059
3187,0.00003937,0.001573,6.3070
3188,0.00003781,0.000723,6.3057
3189,0.00003668,0.001739,6.3086
3190,0.00002458,0.001087,6.3064
3191,0.00002011,0.001331,6.3064
3192,0.00003251,0.001009,6.3061
3193,0.00003451,0.001333,6.3070
3194,0.00003167,0.001415,6.3066
3195,0.00003597,0.001285,6.3066
3196,0.00003008,0.001041,6.3061
3197,0.00003439,0.001453,6.3080
3198,0.00003804,0.001587,6.3074
3199,0.00001515,0.001135,6.3059
3200,0.00004260,0.001495,6.3074
3201,0.00003569,0.001193,6.3072
3202,0.00003352,0.001265,6.3059
3203,0.00003428,0.001047,6.3086
3204,0.00002898,0.000727,6.3076
3205,0.00003507,0.001587,6.3084
3206,0.00001725,0.000837,6.3063
3207,0.00002939,0.001271,6.3072
3208,0.00001639,0.000817,6.3061
3209,0.00003386,0.001379,6.3066
3210,0.00002043,0.000791,6.3057
3211,0.00002610,0.001693,6.3084
3212,0.00002554,0.001375,6.3072
3213,0.00003599,0.001295,6.3074
3214,0.00003080,0.001339,6.3072
3215,0.00003088,0.001467,6.3074
3216,0.00002396,0.001151,6.3076
3217,0.00003949,0.001515,6.3088
3218,0.00003848,0.001781,6.3080
3219,0.00003379,0.001619,6.3080
3220,0.00002804,0.001071,6.3064
3221,0.00003206,0.001301,6.3084
3222,0.00003261,0.001333,6.3063
3223,0.00004285,0.001227,6.3063
3224,0.00003273,0.001473,6.3070
3225,0.00003166,0.001041,6.3064
3226,0.00002755,0.001693,6.3086
3227,0.00003488,0.001593,6.3070
3228,0.00002854,0.001379,6.3076
3229,0.00003006,0.001025,6.3070
3230,0.00003939,0.001753,6.3086
3231,0.00003932,0.001703,6.3090
3232,0.00003554,0.000879,6.3076
3233,0.00003261,0.001103,6.3070
3234,0.00002614,0.000541,6.3066
3235,0.00003552,0.001541,6.3088
3236,0.00003729,0.000909,6.3066
3237,0.00002371,0.001219,6.3049
3238,0.00003155,0.001269,6.3061
3239,0.00003226,0.001295,6.3072
3240,0.01003186,0.173957,5.3984
3241,0.10277796,0.115927,5.9164
3242,0.02107616,0.114873,5.9123
3243,0.00003258,0.001417,6.2781
3244,0.00003903,0.001447,6.2873
3245,0.00002616,0.000905,6.2910
3246,0.00004464,0.001327,6.2949
3247,0.00003910,0.001701,6.2967
3248,0.00003629,0.001067,6.2967
3249,0.00003470,0.001165,6.2980
3250,0.00002925,0.001473,6.2986
3251,0.00002344,0.001149,6.2984
3252,0.00002727,0.001301,6.3008
3253,0.00002355,0.001343,6.2994
3254,0.00003764,0.001025,6.2996
3255,0.00002861,0.001271,6.3006
3256,0.00003300,0.001307,6.3020
3257,0.00002673,0.001427,6.3020
3258,0.00003064,0.001135,6.3010
3259,0.00003082,0.001119,6.3004
3260,0.00002209,0.000807,6.3014
3261,0.00003164,0.001463,6.3021
3262,0.00002623,0.001457,6.3033
3263,0.00003154,0.001191,6.3027
3264,0.00003225,0.000821,6.3002
3265,0.00002431,0.000613,6.3021
3266,0.00003135,0.001161,6.3020
3267,0.00002320,0.001343,6.3025
3268,0.00002806,0.001113,6.3021
3269,0.00002495,0.000797,6.3025
3270,0.00003125,0.000691,6.3021
3271,0.00003513,0.001521,6.3027
3272,0.00003070,0.001187,6.3025
3273,0.00002715,0.001401,6.3029
3274,0.00003708,0.001175,6.3029
3275,0.00002608,0.001469,6.3041
3276,0.00002322,0.000713,6.3021
3277,0.00003142,0.001755,6.3039
3278,0.00002429,0.001271,6.3031
3279,0.00002581,0.001287,6.3041
3280,0.00003690,0.001071,6.3018
3281,0.00002717,0.001311,6.3031
3282,0.00002737,0.000853,6.3021
3283,0.00002779,0.001395,6.3031
3284,0.00002162,0.001401,6.3029
3285,0.00003502,0.001343,6.3033
3286,0.00003345,0.001269,6.3037
3287,0.00002905,0.001229,6.3037
3288,0.00002802,0.001087,6.3025
3289,0.00003991,0.000957,6.3023
3290,0.00002860,0.000797,6.3027
3291,0.00002945,0.001123,6.3033
3292,0.00002688,0.001197,6.3033
3293,0.00003187,0.001295,6.3031
3294,0.00003341,0.001307,6.3027
3295,0.00003441,0.000801,6.3035
3296,0.00001850,0.001375,6.3023
3297,0.00001710,0.000953,6.3023
3298,0.00003166,0.001109,6.3033
3299,0.00003443,0.001771,6.3051
3300,0.00003392,0.000873,6.3023
3301,0.00003302,0.001207,6.3057
3302,0.00001966,0.000717,6.3025
3303,0.00003540,0.001103,6.3039
3304,0.00002401,0.001305,6.3043
3305,0.00002979,0.001255,6.3039
3306,0.00003376,0.001029,6.3029
3307,0.00002404,0.000727,6.3035
3308,0.00002878,0.000893,6.3033
3309,0.00003902,0.001409,6.3043
3310,0.00003261,0.000701,6.3037
3311,0.00003068,0.000895,6.3035
3312,0.00003608,0.000989,6.3033
3313,0.00001861,0.000821,6.3037
3314,0.00002732,0.000781,6.3051
3315,0.00002100,0.001437,6.3041
3316,0.00004176,0.001683,6.3047
3317,0.00002182,0.000801,6.3025
3318,0.00002524,0.001161,6.3033
3319,0.00003050,0.001775,6.3049
3320,0.00003233,0.001463,6.3041
3321,0.00004229,0.001551,6.3039
3322,0.00002772,0.001385,6.3043
3323,0.00004376,0.001615,6.3045
3324,0.00003680,0.001625,6.3047
3325,0.00003318,0.001755,6.3041
3326,0.00002841,0.001307,6.3043
3327,0.00002431,0.001389,6.3047
3328,0.00003445,0.001629,6.3041
3329,0.00003364,0.001437,6.3047
3330,0.00003406,0.001025,6.3049
3331,0.00003039,0.000723,6.3029
3332,0.00002729,0.001187,6.3055
3333,0.00002977,0.000833,6.3045
3334,0.00003392,0.000999,6.3021
3335,0.00001995,0.000979,6.3035
3336,0.00003166,0.001411,6.3037
3337,0.00003003,0.001275,6.3043
3338,0.00001885,0.001509,6.3045
3339,0.00003134,0.001051,6.3027
3340,0.00003566,0.001817,6.3041
3341,0.00002783,0.001473,6.3053
3342,0.00002318,0.001041,6.3033
3343,0.00003308,0.001145,6.3043
3344,0.00003134,0.001535,6.3043
3345,0.00002028,0.001107,6.3039
3346,0.00002755,0.001061,6.3035
3347,0.00003605,0.001411,6.3057
3348,0.00003876,0.001593,6.3049
3349,0.00002876,0.001099,6.3049
3350,0.00003421,0.001077,6.3025
3351,0.00003229,0.001681,6.3047
3352,0.00003093,0.001197,6.3037
3353,0.00002546,0.001035,6.3033
3354,0.00003453,0.001463,6.3049
3355,0.00002910,0.001733,6.3049
3356,0.00002821,0.001235,6.3043
3357,0.00002584,0.000911,6.3031
3358,0.00003003,0.001119,6.3047
3359,0.00002790,0.001297,6.3045
3360,0.00003621,0.001441,6.3037
3361,0.00003416,0.000779,6.3037
3362,0.00002379,0.001155,6.3043
3363,0.00002950,0.001453,6.3049
3364,0.00003419,0.001661,6.3041
3365,0.00002819,0.001561,6.3057
3366,0.00003507,0.001447,6.3059
3367,0.00002924,0.001119,6.3045
3368,0.00002577,0.001109,6.3043
3369,0.00004315,0.001609,6.3063
3370,0.00003029,0.000983,6.3041
3371,0.00002920,0.000837,6.3041
3372,0.00002663,0.001255,6.3057
3373,0.00002725,0.001239,6.3053
3374,0.00002614,0.001031,6.3033
3375,0.00003142,0.000807,6.3051
3376,0.00002762,0.000727,6.3039
3377,0.00001753,0.001443,6.3057
3378,0.00002355,0.001411,6.3039
3379,0.00003009,0.000701,6.3033
3380,0.00003692,0.001479,6.3066
3381,0.00003239,0.000801,6.3043
3382,0.00002781,0.001151,6.3047
3383,0.00003119,0.001713,6.3064
3384,0.00002629,0.001077,6.3047
3385,0.00003352,0.001337,6.3053
3386,0.00004663,0.001301,6.3047
3387,0.00003663,0.001521,6.3055
3388,0.00002848,0.001197,6.3031
3389,0.00002673,0.000765,6.3047
3390,0.00004144,0.001603,6.3049
3391,0.00003819,0.001285,6.3057
3392,0.00003130,0.001041,6.3063
3393,0.00003117,0.001375,6.3055
3394,0.00000940,0.000201,6.3045
3395,0.00003159,0.001019,6.3068
3396,0.00003989,0.000801,6.3053
3397,0.00003127,0.001113,6.3059
3398,0.00003929,0.001365,6.3043
3399,0.00002892,0.001259,6.3055
3400,0.00003821,0.001333,6.3049
3401,0.00003273,0.000899,6.3035
3402,0.00002860,0.001463,6.3053
3403,0.00002529,0.001249,6.3051
3404,0.00001729,0.000737,6.3047
3405,0.00003355,0.001469,6.3053
3406,0.00003831,0.001291,6.3055
3407,0.00003115,0.000901,6.3033
3408,0.00002107,0.001233,6.3051
3409,0.00003424,0.001139,6.3039
3410,0.00003004,0.001087,6.3045
3411,0.00002804,0.001337,6.3049
3412,0.00003317,0.001327,6.3047
3413,0.00003791,0.001479,6.3055
3414,0.00003241,0.000769,6.3049
3415,0.00003475,0.001159,6.3049
3416,0.00003216,0.001349,6.3064
3417,0.00003297,0.000895,6.3035
3418,0.00004312,0.001213,6.3061
3419,0.00003033,0.000909,6.3049
3420,0.00001468,0.001287,6.3055
3421,0.00003505,0.001463,6.3074
3422,0.00002152,0.001489,6.3057
3423,0.00002004,0.000691,6.3035
3424,0.00003247,0.001281,6.3059
3425,0.00002994,0.001369,6.3055
3426,0.00003766,0.001745,6.3061
3427,0.00003663,0.000729,6.3047
3428,0.00002157,0.000895,6.3045
3429,0.00002623,0.001259,6.3047
3430,0.00002042,0.000875,6.3039
3431,0.00004303,0.000999,6.3035
3432,0.00002282,0.001285,6.3059
3433,0.00003518,0.000833,6.3055
3434,0.00002866,0.000901,6.3037
3435,0.00003174,0.001203,6.3045
3436,0.00002924,0.001879,6.3068
3437,0.00002870,0.001285,6.3041
3438,0.00004048,0.001405,6.3061
3439,0.00002439,0.000791,6.3035
3440,0.00003219,0.001275,6.3053
3441,0.00004127,0.000999,6.3037
3442,0.00002415,0.001239,6.3057
3443,0.00002687,0.001191,6.3047
3444,0.00002794,0.000905,6.3041
3445,0.00003729,0.001463,6.3055
3446,0.00004112,0.001285,6.3049
3447,0.00003213,0.000931,6.3063
3448,0.00002973,0.001525,6.3059
3449,0.00003191,0.001321,6.3061
3450,0.00004213,0.001687,6.3059
3451,0.00002892,0.001791,6.3074
3452,0.00003555,0.001785,6.3061
3453,0.00002922,0.001359,6.3055
3454,0.00003222,0.001041,6.3045
3455,0.00003167,0.000701,6.3061
3456,0.00003752,0.001123,6.3049
3457,0.00002966,0.001165,6.3041
3458,0.00002997,0.001151,6.3051
3459,0.00003893,0.001249,6.3061
3460,0.00003278,0.001029,6.3059
3461,0.00003495,0.001385,6.3053
3462,0.00003142,0.001201,6.3047
3463,0.00004105,0.001869,6.3057
3464,0.00004525,0.001473,6.3055
3465,0.00003860,0.001337,6.3055
3466,0.00003800,0.001197,6.3055
3467,0.00002268,0.000797,6.3061
3468,0.00002880,0.001191,6.3061
3469,0.00002016,0.001849,6.3043
3470,0.00002860,0.001619,6.3053
3471,0.00002088,0.001057,6.3053
3472,0.00004010,0.000963,6.3053
3473,0.00002750,0.001083,6.3049
3474,0.00003137,0.001505,6.3053
3475,0.00003752,0.001687,6.3070
3476,0.00003559,0.001937,6.3066
3477,0.00003414,0.001735,6.3047
3478,0.00003814,0.001343,6.3055
3479,0.00002574,0.001041,6.3066
3480,0.00002591,0.001495,6.3053
3481,0.00003574,0.001041,6.3068
3482,0.00004056,0.001651,6.3061
3483,0.00003206,0.001843,6.3064
3484,0.00003141,0.001125,6.3047
3485,0.00002982,0.001373,6.3061
3486,0.00002364,0.001337,6.3072
3487,0.00004098,0.001213,6.3053
3488,0.00004009,0.001297,6.3049
3489,0.00003372,0.001385,6.3074
3490,0.00003131,0.000827,6.3039
3491,0.00003604,0.001359,6.3072
3492,0.00003705,0.001291,6.3064
3493,0.00002302,0.001129,6.3043
3494,0.00002929,0.001557,6.3053
3495,0.00003676,0.001395,6.3047
3496,0.00003714,0.001201,6.3051
3497,0.00002932,0.001551,6.3049
3498,0.00004761,0.001561,6.3055
3499,0.00003194,0.001197,6.3061
3500,0.00003058,0.001417,6.3063
3501,0.00003087,0.001719,6.3043
3502,0.00003307,0.001025,6.3049
3503,0.00003463,0.001399,6.3049
3504,0.00003433,0.001271,6.3055
3505,0.00003749,0.001755,6.3074
3506,0.00002115,0.001051,6.3057
3507,0.00003407,0.001369,6.3043
3508,0.00004107,0.001457,6.3059
3509,0.00002808,0.001175,6.3063
3510,0.00003925,0.001535,6.3064
3511,0.00003018,0.001129,6.3051
3512,0.00003601,0.001561,6.3043
3513,0.00003122,0.001161,6.3061
3514,0.00003483,0.000755,6.3045
3515,0.00003243,0.001493,6.3061
3516,0.00003196,0.001125,6.3043
3517,0.00003324,0.001067,6.3057
3518,0.00003431,0.001469,6.3072
3519,0.00002864,0.001671,6.3068
3520,0.00003702,0.001129,6.3051
3521,0.00003034,0.001327,6.3070
3522,0.00002966,0.001123,6.3053
3523,0.00003256,0.001015,6.3049
3524,0.00002303,0.000999,6.3057
3525,0.00003214,0.001191,6.3045
3526,0.00003192,0.001399,6.3037
3527,0.00003451,0.001051,6.3061
3528,0.00004024,0.001389,6.3074
3529,0.00003535,0.001109,6.3063
3530,0.00003951,0.001443,6.3070
3531,0.00002961,0.001353,6.3051
3532,0.00003589,0.000927,6.3059
3533,0.00003066,0.001087,6.3057
3534,0.00003927,0.001391,6.3061
3535,0.00003784,0.000859,6.3049
3536,0.00002865,0.001401,6.3070
3537,0.00003654,0.000961,6.3049
3538,0.00004441,0.001645,6.3064
3539,0.00003977,0.001139,6.3064
3540,0.01180712,0.234207,5.8311
3541,0.10442762,0.114889,5.9084
3542,0.01820974,0.114903,5.9037
3543,0.00004071,0.001613,6.2764
3544,0.00003315,0.001473,6.2875
3545,0.00002039,0.001113,6.2922
3546,0.00003924,0.001437,6.2947
3547,0.00002957,0.001703,6.2949
3548,0.00003215,0.001161,6.2963
3549,0.00002666,0.001073,6.2973
3550,0.00001757,0.000931,6.2955
3551,0.00003107,0.001187,6.2979
3552,0.00002749,0.001417,6.3002
3553,0.00003423,0.001103,6.2994
3554,0.00003048,0.001411,6.2992
3555,0.00003625,0.001265,6.2992
3556,0.00002646,0.000739,6.2996
3557,0.00004221,0.001483,6.2998
3558,0.00002318,0.000983,6.2986
3559,0.00001527,0.000749,6.2986
3560,0.00003276,0.001075,6.2990
3561,0.00005071,0.001743,6.2998
3562,0.00002969,0.001055,6.2984
3563,0.00003261,0.001625,6.3014
3564,0.00003349,0.001191,6.3002
3565,0.00002986,0.001431,6.3012
3566,0.00003453,0.001635,6.3023
3567,0.00004263,0.001015,6.3010
3568,0.00004026,0.001615,6.3018
3569,0.00004122,0.001703,6.3020
3570,0.00002972,0.001307,6.3012
3571,0.00005179,0.001719,6.3023
3572,0.00003742,0.001411,6.3010
3573,0.00003187,0.001473,6.3010
3574,0.00002897,0.001317,6.3014
3575,0.00003624,0.001145,6.3016
3576,0.00003608,0.001499,6.3008
3577,0.00002846,0.001213,6.3004
3578,0.00002739,0.001159,6.3014
3579,0.00003039,0.001479,6.3020
3580,0.00002579,0.001489,6.3012
3581,0.00003320,0.001135,6.3012
3582,0.00004167,0.000849,6.3016
3583,0.00003221,0.001139,6.3008
3584,0.00003447,0.001667,6.3020
3585,0.00003572,0.001347,6.3014
3586,0.00002485,0.001535,6.3037
3587,0.00003080,0.001651,6.3027
3588,0.00002656,0.001077,6.3012
3589,0.00002492,0.001145,6.3020
3590,0.00003656,0.001605,6.3025
3591,0.00003837,0.001567,6.3021
3592,0.00002320,0.001161,6.3002
3593,0.00002613,0.001447,6.3025
3594,0.00003209,0.000947,6.3016
3595,0.00003972,0.001729,6.3031
3596,0.00003219,0.001103,6.3039
3597,0.00004087,0.001645,6.3029
3598,0.00002893,0.001093,6.3025
3599,0.00003581,0.001441,6.3029
